review,rating
cant watch film history lesson first heard barker saga could tell almost immediately facts way little internet research realized course right barker sure hell isnt sexy calculating woman movie portrays apparently orchestrate bank robbing schemes kiddnappings murders criminal boys carried outbr br dont expect brilliant crime drama script acting adequate gunfights excessive mostly unrealistic laughable slow motion death scene give 7 10br br damn entertaining gunfights fun watch deeper themes emerge movie strong sense ego intimidation among cast alpha males agenda appreciate minimal use swears period set pieces great reproducing convincing 1930s erabr br watch film like would cult film take excessive bloodiness ruthlessness stride cheesy ultra serious comments fbi man wants take barkers cost inotherwords dont take seriously fun like youll love serial mom,1
caught glimpse title thought going get another tryhard hip slasher actually found 7eventy 5ive mildly passable almost 80s throwback tediously slow midsection picks momentum final halfhour leading outrageously tacky climax downright cop ending wont win awards originality systematic get steals thunder way thrills usual cheap jump scares location secluded mansion motivation films gleaming direction bythebook material quite hackneyed poorly realised red herrings within elaborate plotting flimsy script sometimes laughable nonetheless entertained mainly due brutal grisly acts pulpy violence towards rather obnoxiously annoying college students psychotic killer battle axe performances werent bad shape spunky young cast however characters portraying werent particularly enticing always presentable rutger hauer shows short supportive role grizzled detective slickly made shallow forgettable addition fold,0
batman mystery batwoman word stale br br plot goes mysterious female vigilante batwoman intruding batmans turf batman trying combat penguinbanerupert thorne threesome hes trying figure mysterious batwoman br br nothing strikingly wrong nothing really special either noting really made stick br br mask phantasm bruces long lost love surface mess headbr br subzero major event life mr freeze br br even batman beyond movie spin return joker dug deep characters involved br br mystery batwoman minor subplots lot formula topped mediocre setpiece cruise boat frankly thing scooby doo dark knight lacking punch bite animated series prime,0
someone release movie dvd take hallowed place greatest films time ten twenty years critics film historians look back socalled films 1990s see vapid part lars von trier tried revolutionize revitalize international film world masterpiece stands zentropa europa referred outside us one fascinating artistic views bleakness almost psychotic uncertainty oozed post wwii europe namely decimated german landscape whose physical horrors matched damage psyche people von trier brilliantly paints vision screen feel like watching lost espionage noir classic late 1940s perfectly lighted black white scenes time feel brink something beyond cutting edge especially scenes like assassination aboard train literally see movie witnessing evolution art form br br reason von trier got caught dogma movement shortly breaking waves dancer dark classics right zentropa truly lifted art film making new exciting heights 1010 ages like fine wine begs dvd release,1
jason lee well give doggy movie fleeting promise enough distinguish bland family comedybr br liveaction cgenhanced adventure sees shamed police dog jason lee transformed superdog via accident lab scheming scientist dr simon barsinister peter dinklage underdog sets saving city attempting keep identity secret challenge given talk flybr br odd gag raises smile underdogs human sidekicks james belushi alex neuberger father son dull predictable storyline one kids young seen superman spiderman even shaggy dog,0
like many people started finding patience tried film end actually shed tearsbr br seems nature old films drag 78th length catch fire right end older filmgoers learned bide time patiently slow parts calm knowledge big payoff way isnt quite accurate see earlier audiences us slow parts main body story watched found anecdotal thematic interest modern audiences postspielberg constant state waiting hit small climax every two minutes see older films inflation problem modern movies well isnt going happen necessary apologize films simply adjust expectations personal rhythm watch point difference avatar informer like difference euripides traveling production rent think minute two strain obvious euripides still deserves hearingbr br exciting part modern viewers begins ira tribunal scene escalates final couple minutes board even paying attention time tear heart hightone universal abstract plea forgiveness plea one dimwit feel sorry big lummox little mercy personal embarrassingly naked appeal mad gypo irritated thinking dumbest character time finally find scene gypos erstwhile girlfriend pleading another woman talk man going easy br br film may sentimental sentimentality cheap charged theres matter life death plays long take proposition one life customer seriously sentimentality wrung serious stuffbr br 8 10 fault 10 10 measure reading asked ever faster ever faster cannot put 1935 yesterday really easily able,1
dogs go heaven movie always liked kid used watch every day underrated look imdb rating comments many people general isnt bad movie like many say good movie good kids probably like even though rated g parents may find bit violent actually pretty dark story dogs similar mobsters involved gambling extortion even cold blooded murder movie follows dog named charlie escaped pound killed old friend goes heaven ends coming back earth many younger kids watching movie may feel though watching big kids movie br br scenes may scare little kids im sure theyll fine every time watch movie reminds little kid im sure everyone movie reminds younger movie makes feel way performances burt reynolds dom deluise great last movie little girl named judith barsi unfortunately killed young age shame much potential didnt deserve happened know story cant watch movie way anymore voice sounds sad br br animation movie great voice work great story good little bit different many kids movies popular time release shadowed disneys mega popular little mermaid movie isnt conceived well adults youre kid grew movie kid im sure enjoy watching,1
heres gritty getthebad guys revenge story starring relentless rough denzel washington hes three personalities downandoutlowkeynow drunk former mercenary loving fathertype person little girl brutal maniac loose seeking answers revengebr br story washington hired bodyguard little american girl living mexico kidnappings children occur regularly least according movie becomes attached kid played winningly child actress day dakota fanning fanning kidnapped front washington goes men responsible spares one beware film squeamishbr br stylish filmmaking good bad liked number people found frenetic tastes camerawork one could give headache thought fit tense storyline fascinating view shaky camera tastesbr br besides two stars alwaysinteresting christopher walken uncharacteristically lowkey role number fine actorsbr br film panders base emotions us works,1
didnt really think movie bad sure detective kinda sucked usually happened upon capt howdy accident got job done capt howdy pretty scary makeup artist great job really liked seeing dee dressed geeky laughed hard saw personally dont see someone sit crap like texas chainsaw massacre call great movie watch strangeland disturbing lot could actually happen internet popular call bad personally think texas chainsaw massacre loads crap probably one stupidest movies ive ever seen enjoyed strangeland disturbing movie almost actually happens,1
pleasantly surprised sandra bullocks performance miss congeniality decided give murder numbers shot decent plucky selfeffacing roles ms bullocks performance serious roles see hope floats speed 2 28 days leave much desired character time omniscient confused sexually maladjusted subplot sandras past comes across needless filler little develop already shallow character two teenage boys gave decent performances although forensics expertise catchmeifcan attitude belied stupid errors scream chris penn alltooobvious suspect wasted ben chaplins token partnerlove interest characterbr br spoilers ahead mediocre acting aside biggest flaws traced tvoftheweek plot never totally buying murder motives first place mentioned stupid errors vomiting rare food murder scene convenient framing school janitor two boys hanging together public convenient love interest cause friction etc etc cause view go intrigues bored disappointed murderers ending strictly numbers probably disappointing aspect movie using nowcliched tactic almost showing climactic scene beginning film filling audience arrived moment final scenes surprise one lacked socalled intelligence film purported arrive conclusion somewhat promising concept poorly executed weak nearly every way,0
eighteen 2004 tells story pip anders depressed extremely cynical young man estranged dysfunctional uppermiddle class family living streets vancouver 18th birthday receives cassette tape player recentlydeceased grandfather relating memoirs 18th birthday spent serving british army france trying help mortallywounded comrade avoid capture occupying germans pip listens tape ian mckellen provided voice grandfather see scenes describing flashbacks alternating daily scenes pips life well recent flashbacks filling dark secret pip left home finds impossible trust anyone nice himbr br ambitious second film writerdirector richard bell two brothers polished look excellent photography welldeveloped nonstereotypical characters gay straight treated equally commendable efforts emotionally physicallydemanding roles talented new actors especially paul anthony pip brendan fletcher grandfather 18 also noteworthy turn alan cummings priest tried help pip small supporting role played thea gill queer folk complex story directors words dvd commentary meant drive vortex emotion pushing pip breaking point certainly accomplishes criticisms overall effect schmaltzy artificial audience truly identify much supporting dialog ending contrived predictable direction needed sharper curtail sloppy overacting scenes recommend 7 stars 10 including extra points noteworthy effort,1
watch movie go see something else disappointed cannot rate movie better 3 acting quite good really liked william dafoe villain cannot see movie made big screen story old shown 100 movies 1000 tv seriesmovies main problem basically nothing happening take kidnapping let villain make wife kidnapped man deliver money make police look stupid boring extend 95 minutes got clearing movie 2 reasons rate 1 dafoe b planbending many endings give kidnapper movie 75 kind end ending 20 end ending b 1 ends something unforeseeable boring boring boring,0
hope summary line wont irritate much little homage chappelle showcharlie murphy also character daywalker ill try put things liked movie one paragraph everything didnt like another paragraph easier read br br lets start good things quote strong bloody violence used rating boards describe content movie fit well movie kids faint hearted blade central character wesley snipes phenomenal crazy enough story thread holdjustify action scenes original idea also engaging intelligent action scenes great toobr br ok things didnt like overall story thin enough ive written hold action scenes together could character like blade deserves imo drama therefor isnt best also use clichés doesnt help characters underwritten thats,1
dont understand anytime someone show one largest metro areas country houston dallas austinsan antonio etc portray average person someone wears wranglerscowboy hat talks drawl zero fashion sense drives truck way either saloon next hunting trip rodeo skeet shooting country music concert never even seen small town cop driving policetruckanywhere texasbr br funny thing done artistic reasons comedythey actually serious guess believe average person stupid know difference bad scripts equally bad acting give away show makes goofy shows past like knightrider look like highbrow entertainment least knightrider talking car,0
surprised forgiving franklins generate buzz years sundance film festival times laughter screening saw loud could barely hear movie movie excellent acting story really makes one examine broader issues know little issues like religion sex truth lots comedys seem rely old corny contrived situations many leave thinking know ripped sitcom film takes unique direction really think jay floyd fantastic job tight budget film,1
sought film im new frain fan wanted see work first irish accent great hes got keen ear dialects seems acting marvelous usual james frain aside thought film well done showed conflict northern ireland mess really sides guilty grave injustices men drawn conflict usually little say circumstancesbr br also interesting realise every man woman supposedly fighting country really example kenny james frain asks ginger ian hart ginger cant come morally acceptable answer ginger isnt noble cause protecting country rights fellow protestantsginger fun killing hes full bloodlust perfect job guy like struggle like guys like liam john lynch want live daily lives enjoy familiesguys see fighting begats fighting guys like kenny born leaders full charisma add fuel flames rather mean also kenny genuinely believes cause believes make difference futurewhich bit odd cause character seems intelligent like lot seemingly intelligent men sucked gang lifestyle even realizing ittil late ginger pure psycho isnt fighting reason sheer thrill gangland type war makes valued asset might argue however film ginger lasted worth become dangerous loose cannonbr br everything comes boiling point predictably ending tragic one makes film worthy shows sides ages old conflict american cant begin fully understand struggle know better waybr br well acted touchingbut troubling film,1
movie complete waste timebr br viewed movie group cinematic enthusiasts varied taste movies yet always keen eye work genius one fellow commenters site gall label steaming pile one found single redeeming quality ended movie rousing chorus expletives reprint herebr br guess positive reviews provided written sir anthony hopkins afterall one reviewers tell financed film one else hollywood anywhere else world matter would risk single penny good name association film dont let semifamous actors appear film lure clutches christian slater admits special features making signed film without reading script knowing details folly sure never repeatbr br pity hapless individual stumbles quagmire selfindulgence written directed produced financed man famous admit everything creates masterpiece dont believe please google anthony hopkins art,0
anyone seen movie reviewed poorly would refer roger eberts review movie one respected critics industry gave 3 12 starsbr br great movie may perfect spectacular enjoyed chorus line much story group stories lives broadway hopefuls read reviews people said much time wasted romance zach cassie incorrect view another story along stories told broadway hopefuls people fail realize dancers broadway shows go things common man goes think really point whole show showcase talent special dancers give us poignant things think regard life general study life broadway star anyone dreamed becoming broadway star watches movie great feeling relationship gone exactly characters going br br great musical slow points times gets little confused pacing certain story lines thoroughly enjoyed take closer look movie maybe understand talking,1
must dumbest movie ive ever seen therefor deserves special award ok begins pretty good logical humor rapidly changes complete utter uh frtss föck stupidity makes total sense strange thing hardly laughed though guess supposed funny serious message moment thought didnt laugh answer pretty clear movie lot realistic would like extremely dumb yet wise object reach people arent blessed whole lot neurons synapses electrolytes huh electrolytes movie might actually understood level big audiencebr br although probably laughbr br ah well nice trybr br editing well adding comment cause read comments first noticed people see racism movie well cross mind watching however imagine looking perspective see could course debate link intelligence race think place wonder rate huxtable family would complain black dont think guess could aside 2 wisest people world half woman doesnt seem totally caucasian problem isbr br secondly movie gets mixed ratings 1s 10s everything lot polarisation means movie job well stirrs people makes want speak judge means good movie whether like hate 5 minutes becomes predictive boring even yet keep watching utter crap guess keep hoping isnt maybe sick way look terrible accidents well one sure,1
spiderman opinion best superhero ever game best superhero game ever may somewhat easy play several times get costumes comic book covers makes easy get game may seem hard control first get hang webslinging like spiderman himselfbr br bosses like levels somewhat easy fun first boss scorpion incredibly easy beat shouldnt fans comic books know scorpion one spidermans deadly villains second boss rhino also easy 3rd boss venom opinion easiest boss game definately shouldnt 4th boss venom time little bit difficult beat still easy 5th boss mysterio think funnest boss battle game also one harder bosses still fairly easy next boss carnage guessed easy beat carnage actually kind fun fight 7th boss doctor octopus like bosses easy easy ones shield 8th final boss exclusive game never comic book cartoon wont spoil havent played game boss boss game isnt easy took 4 5 tries beat others beat first second triesbr br good game gave 8 10 reasons didnt give 9 10 get costumes comic book covers gets kind boring getting stuff take though accurate according comic books cartoon show bosses easy used hobgoblin andor green goblin boss think would fun battle someone flying around air didnt use sequel game either well green goblin villain upcoming spiderman movie hopefully make video game based movie,1
without effective indulgence supernatural poetic motivating nuances humanity creative team hope effective usage middling unoriginal elements party five gone maniacal genetically unescapable theres little rooting interest singular nonhomicidal element secondrate bland awfulacting wes bentley mopester fact acting skin deep even though darkhaired women appeal salaciousness kept minimum nudity also lacking sufficient buckets blood sensations kept teasing safe distancean unfortunate fact considering given name directors butcher soundtrack droning angsty altcountry tense fluctuating score provide palpable tension sometimes static storyboarded compositions add appealing lowangles adds malaisebut film calls horror even get close flinching perhaps greater emphasis societal rejuvenation blood intake scenes directed varying geometric shapes outside square sustained focus playfulness familys maliciousness traps sympathetic characters need escape order escape dilemma would improved opinion good start excursion horrorfest,0
like underground films something say show matter tried hard like trash tried see artistic achievement interesting representation new york city life early 70s least entertained movie stinks cant called either art entertainmentbr br trash basically excuse expose joe dallesandros nude body 2 hours meets uninteresting annoying figures agree thats gorgeous body excuse whole movie right holly woodlawn joes girlfriend provides good laughs end late save wasted couple hours lou reeds classic song walk wild side better portrayal people time even fascinating actually 1510,0
beginning film watch may toots preparing trip london visit grown children one see toots best health goes along dies suddenly mays world begins spin controlbr br film directed roger michell based screen play hanif kureshi study mother figure comes terms new status life awakening world doesnt even know existed nowbr br mays life suburban wife probably boring obviously sexual life next nothing get know shes short extra marital affair nothing may loses husband cant go back home instead stays behind minding grandson daughters home setting may begins lusting young hunky darren daughters occasional loverbr br darren awakes may passion ever known may responds transforming front eyes may beginning film dowdy suddenly starts dressing becoming interesting attractive woman ends falling heads heels young man keeps sated passion never felt beforebr br known couple cases similar story came surprise watch mays reaction chance normal relationship bruce widower ends frustratingly may realizes great sex darren younger man figure affair satisfy possibility extorting money may finally daughter helen discovers mum behind back discovers erotic paintings mother madebr br film triumph director anne reid mr michell found extraordinary actress brings much role may also amazing daniel craig knows darren react situation anna wilson jones helen also vital story one confront mother going behind back oliver ford davies plays small part bruce older man helens class quite effectivebr br film rewarding see open mindbr br,1
30000 budget movie still looks like made 50 tell first frame last didnt care one bit movies continuity plot happy making zombie movie br br end result shows lazy film maker loves zombie movies could great given care end result endless zoom ins poorly done gore even poorly produced metal plays itbr br happens combine high hopes big dreams decent budget hard work one idiot behind camera,0
complete entertainment although many strange things movie fairy tale doesnt including autumn characters mother daughter general concept rocks,1
unsure whether andy sidaris could repeat success cinematic hit malibu express film fit kill proved sidaris serious filmmaker oneshot director plot written sidaris ungratefully passed academy complex screenplay involving many unseen twists turns main characters composed work sexually based radio station known ksxy cleverly ksxy actually secret headquarters fit kill confront longtime nemesis kane trying steal one russias prized diamonds wellwritten screenplay excellent acting cast helps ensure film cult classic panned critics box office film appreciated years come suffering fate clockwork orange taxi driver future undoubtly become recognized disappointed critic circles recognized andy sidariss trademark filmmaking costumes special effects help compliment already beautiful piece filmmaking may best ignore dismal 3 rating film go rent personal rating 1010 drama thick blockbuster runaway bride action better equal cinematic masterpiece last action hero andy keep good work,0
friend warned worst movie ever seen curious developed bit cult status like lot odd indie cult movies gave shot agree friend steaming pile dung sorry people love movie recommend much better stuff want watch twisted indie cult film try peter jacksons dead alive aka braindead cemetery man aka dellamorte dellamore modern vampires,0
house dracula works basic premise house frankenstein year namely universals three famous monsters dracula frankensteins monster wolf man appearing movie together naturally film rather messy therefore fact three monsters usually enough ensure films sixty seven minutes dont become boring obvious idea making another monster mash came writers head actual plot yarn given isnt exactly without holes plot sees count dracula arrive dr edelmans home asking cure vampirism described coincidence sees lawrence talbot aka wolf man turn asking cure affliction turns dracula prowl edelmans daughter talbot really serious turns cant stopped turning wolf wolf man throws seawhere ends finding frankensteins monsterbr br overall film isnt good earlier house frankenstein 1944 film put plot together better entry series plot doesnt give equal time universal monster draculas plot biggest first soon fizzles resurface end wolf man star show story never really develops essentially another version plot always finds frankensteins monster given coldest hand appears movie merely afterthought obvious excuse ensure three monsters appear movie story doctor binds three together interesting little disappointing isnt reason people see film acting good enough john carradine showing sinister side lon chaney jr making sure character bathed tragedy glenn strange given nothing onslow stevens proves real highlight dr edelman overall film wont much anyone isnt fan universal horror silly monster movies go house dracula worth seeing,1
wish kids movies still made way dark deep get character development charlie epitome dynamic character plot development superb animation emotional involvement rational relatable consistent theme handful songanddance routines would never thought kids movie give high rating movie excellent film let alone kids movie brings second point got darkest kids movie ive seen quite time coming 22yearold id shocked see child age 8 completely terrified throughout great deal latter half first half movie ends one saddest endings could ever come across ala jurassic bark futurama fans makes movie good movie universally evokes emotions dont normally like feel assume bad make movie bad fact means succeeded good funny movies supposed make us laugh good horror movies supposed make us scared good sad movies supposed make us sad point good movies supposed move simply entertain movie moved mebr br also movie incredibly violent todays standards kids movie contains subject matter todays standards may suitable children parents id say watch first im usually one say anything kind thing saw yesterday came surprise even,1
give second chance disappointed first one wouldnt hold candle series lot meaningless dialog doesnt add storyline agree others doesnt seem develop story interesting slow plodding know comanches planning maybe tie together second installment going force watch find apache heritage texasnew mexico area dont recognize much happening maybe ignorant facts isnt much educate,0
say wasnt expecting much sitting watch couch trip understatement idea thought going journey realm sexuality heard chevy chase played condom man movies title involves word couch trip wink wink figured something mental institute patient escaping expectations dropped even lowerbr br literally expecting grin movie type grin walk feeling bit cheated way cheap comedy doesnt greatest gags plot ludicrous know big dumb smile face entire time watching itbr br dan aykroyd plays john burns patient mental hospital may may actually mental gives psychiatrist lawrence baird david clennon plenty grief misery leads us believe sane person allbr br following little bit riot mental institutes cafeteria burns awaiting tonguelashing baird office phone rings burns picks pretends baird finds caller line harvey michaels richard romanus wants real dr baird come fill radio shrink named george maitlin charles grodin taking vacation wife vera mary gross michaels wants baird bad even booked ticket airplanebr br burns escapes institute help receptionist drives ohare gets dr bairds ticket gets plane eventually poses air dr baird show phenomenal success people love one man says man replies actually cares thembr br donald becker late great walter matthau exmental patient recognizes burns clothes confinementissued pants shirts keep quiet burns promises becker percentage income secret kept closedbr br meanwhile maitlin wife get argument flies home end vacation short realizes man talk show fact dr baird one believes gets real dr baird unfortunately lost id police take nutcases dont listen storybr br let name plot holes noticed watching film burns poses dr baird never asked id even claiming plane ticket robbed says would still make sure baird burns becomes famous come real dr baird chicago never heard people talking word travels finally would police ever arrest maitlin baird real baird without following storiesbr br frankly honest couldnt care less went movie closed mind surprised really liked entertained ideas essentially ludicrous realistic dan aykroyd gives truly spirited performance halfaloon makes couch trip trip worth taking br br 355 stars br br john ulmer,1
shame rather unique war film rather quite antiwar film doesnt focus soldiers politics involved politics youd think itd shown deals two main subjects two beings possibly cared brutal decaying society inhabit ingmar bergman midst prime following two heavily psychological films persona hour wolf far interested seeing effect war usually civilized beings brings worst also cathartic way reminder truly crucial living two key actors frequent collaborators friends max von sydow liv ullman rosenbergs oddly enough musicians living farm island dissimilar wolf one thinks itbr br see tanks roll couple old friends already getting worn try put much heart theres sweet scene couple talk rather frankly heart one shot repeated film perhaps create sense provokedthen comes trouble including fake film propaganda made gunpoint rosenbergs psychological turmoil prisoners war terror involved friend military one gunnar bjornstrands subtle works bergman needless say one easier films go terms bergmans filmography however may one accessible works religious themes time kept low key even idea keeping sort faith pervades films atmosphere war action shot unconventional quick ways via great amigo sven nykvistbr br deconstruction relationship jan eva corresponded successfully backdrop chaotic kind warground lines never surely drawn way film shot right height worst times vietnam even relevant today couldnt help see chilling uncompromising coincidences iraq elsewhere jan evas scenes fighters charge last scene way one bergmans best around acting directing lighting kind war picture antiwar find little john wayne spirit svensk production would recommend right bat friends saving private ryan little kinship paths glory looking effects hypocrisy war reality like bergmans genre films stands alone however one packs wallop arthouse crowd,1
purchased dvd recently totally awed rushs songs sound first listened 1980 lineup geddy lee alex lifeson neil peart talented want listed play againbr br songs remember like tom sawyer xyz big money trees freewill closer heart 2112 limelight spirit radio played 40000 plus fans singing along great time swear half audience 25br br writers put rush far rush fans like concerned bunch jealous dunderheads like taste rancid sour cream mixed lemonade tacobr br rush doesnt put makeup wear spikes lip syncwear lipstick get trouble law band member brag long unmarried entertainbr br give dvd 100 100,1
film pure trash worse film ever broken acting good enough get job done script stupid one left thinking life go even vanessa redgrave love reason watched wasted utterly wasted didnt even leave impression directing distant non characters left much anything see redgrave leave nothing part nothing good mean boss depth shes given depth small roles see venus atonement would waste time upset spent 5 moviei wanted back returns skip film itll bring griefand boredom,0
firstly dated film nonfocused exposition left wing political revolution honestly someone says way truly revolutionary cease intellectual quite nonsensical since answer arrived precisely intellectual reduces despair return apes name equality simply ridiculous intellectuality one many human qualities mean educate highest possible degree doubt noneducational message ties godards use rock music hence rolling stonesbr br song sympathy devil whose creation witness film takes name fact nothing special chord sequence especially original used much better effect led zeppelins thankyouled zeppelin ii apart form sir mick jagger declaims usually nebulous manner rather like bob dylan notice first melodic phrase unimaginatively repeated form versebr br besides fact black panthers depicted film dont seem know fighting interesting scenes involve equation fascism pornography message fact undermines sexual liberation 1960s today indeed message would belie behaviour rolling stones around time film madebr br wonder dvd came free sunday times truly profound historical exposition leftwing sympathy listen luigi nonos masterpiece al gran sole caricodamore,0
puffy chair beckons beware soft colorful upholsterybr br movie starts quite well josh mark duplass emily kathryn aselton boyfriendgirlfriend couple bit tough time relationship argument occurs one night order make josh asks emily come along roadtrip fathers house josh plans deliver purplish lazyboy recliner dads birthday emily accepts along way pick joshs flighty brother rhett rhett wilkins amishlooking fellow touch peoples lives ownbr br roadtrip quickly devolves squabbling josh emily well bitter feeling puffy chair initially grubby falling apart josh convinces original owner refurbish rhett quickly ascertains cause emily joshs problems lazyboy sets torch one night br br thats last hear chair even though many minutes left filmbr br big issue title film puffy chair isnt chair takes centerstage josh emilys doomed relationship roadtrip seals feelings one another chair destroyed theres never another mention even though arrive joshs parents place fathers birthday without gift josh never mentions chair father theres connection lives people call movie puffy chair isnt tiein end bad scriptbr br annoying thing mark duplass brother jay duplass director also cameraman good nearly every scene rapid zoomin characters goes grainy focus cameras autofocus catches rights initially took quaint artistic feel rapidly became unbearablebr br acting film accessible entertaining actorsactresses fine jobs poor production quality stilted ending lack coherency title caused flick many problems,0
well wellroeg touched bit nerve didnt genius cataloguing various characters descents psychosis couple decades soon bad taste suggest redemption even good advice might found bad old catholic church hipperthanthou alternative movie crowd gets extra vicious worse still theresa russells character faced experiences nothing avowedly rationalist outlook explanation unwillingly forced deal experiences another level spiritual know realm ignorant superstitious sort thing arthouse cinephiles supposed oh horror finds marriage idea might uniquely important commitment affirmed seems uncomfortably like divine intervention people find idea prima facie offensive could maybe ask instinctively jump attack mode challenged take seriously idea spiritual dimension lives probably wont sure film problems notably talia shires delirious hamwork overwrought nun 1950sstyle attire dialogue marie davenport young priest last scene straight spellbound school glib interpretations though hitchcocks movie escaped similar charges due source wisdom impeccably secular credentials freudian psychoanalyst sadly nicolas roeg appears copped critical mauling much even asking question possible answers film presents,1
wow begin one well enjoy laughing utter failures filmmakers one bought movie 5 bucks never pass opportunity laugh bmovie god casper van diens blunders boy one may enough movie contains single lame movie monster ever thing supposed indian ghost looks like plastic candy bowl skeleton put front porch halloween dons cape clearly garbage bag complete appears bucketshaped bonnet head points man costume others clearly plastic prop placed top horse monster uncanny ability see predator vision clear ripoff miraculously appear throwing spear sometimes spear cuts people sometimes doesnt thing also manages helicopter single arrow wow makes much sense kid blows spaceship firecracker end critters creature impervious bullets somehow dies end movie end killing spree never really find gets blown incredible feat already seen thing blow 3 times film guess last time charm br br dont even get started lameness characters first delta force unit employs women last checked military still disallows women combat situations also unit undercover possible reason would undercover theyre even good guess one would realize military didnt uniforms carrying machine guns incidentally change sound effects throughout film points sounding like air rifle bb guns others canons one part skeleton man throws construction workers catwalk clearly see pad fall onto another point michael rooker falls hill clearly flat ground tilted camera slightly give appearance incline clearly pushing along looooooonnnnnggggggg fall scene helped back hill rope flat shows woman top hill rope goes upward grip way would look pulling someone hill rooker actually line says im going going quite possibly dumbest thing ever heard watch bad movies hobby saddest part quote tell everyone involved writingproduction film thought badass believe compared rest dialog good br br acting bad makeup really bad characters either scars wounds liked change sides face maybe alien scars like run around face yeah think ill make movie attack alien scars move around face villain would intimidating skeleton man film would probably scarier,0
television show stereotypical farfetched many aspectsbr br first setting characters attend pca unbelievable boarding school painted stylish dorms campus seems reasonable rules instance boys often seen girls dormitories vice versa may simply dorm adviser silly character basically bores viewer instead amusing assume purpose supposed sits around nothing friends boarding schools laugh many aspects school showbr br next characters disappointed discover nickelodeon wasnt creative personalities show represent characteristic exaggerated extreme zoey supposedly perfect everything looks grades sports guys judgment creativity etc michael jock logan arrogant jerk basically nothing aside aggravate characters well us poor viewers nicole preppy idiot knows nothing somehow maintains straightas dana tough girl quinn unrealistic smart kid consistently make fun chase guy afraid confessing true feelings really aggravates show continues new girl lola something another clone nicolebr br main two characters aggravate zoey quinn first understand zoeys character obviously created perfect character said seems flawed episodes creates problem fix whats frustrating supposed love think amazing havent even created realistic character begin withbr br quinn hand bothers exaggerated point character absolutely insulting impression get nick concerning character geeks nerds people laugh criticize mock spring break episode year ago introduced two nerds characters make cool found highly offensive stereotypical kind message nick sending kids dont well school dont get good grades dont study hard youll end geek mock profession future television series definitely message get poorly constructed characters awful message throughbr br hope nick one day realizes putting intelligent folks world anyone good,0
1997 filmblanc classic tale smoldering passion achieved welldeserved legendary status one screens greatest sagas doomed hopeless love pervasive ongoing progressive magnetism judge reinhold whatshername sure set many viewers heart aflutter memories ones first crush brilliant screenplay dangles embryonic affairtobe front enraptured audience sitting transfixed abstract almostexpressionist cinematography deepfocuses justunderthesurface desires ebb flow principals cut sexual tension dull tire iron br br tiny drop perspiration end nose catches bright sunshine leaves doubt significance scenes like abound bear watching jane eyre rebecca masterpiece often compared closeups actors faces experience slow dawning great lovethatisnottobe haunt forever br br nowclassic rc soundtrack score creative unique use solo synthesizer emphasizes emotion drips throughout like leaky crankcasebr br criticisms mentioning consider minor flaw dared risk wrath millions fans hold classic dear hearts would say hallmark runaway car sense mounting sexual tension briefly broken highway scene repeated viewings seems bit overlong probably even unnecessary eternal bittersweet tale love interruptedbr br dare advance perceive tiniest flaws criticallyacclaimed triumph modern cinema citizen kane rosebud runaway car catchword well perhaps film could opened extreme closeup judge reinhold saying something car extension owner rest storyline could dedicated parsing every syllable subtlety nuance phrase plot line done film could topped titanic golden globes year im convincedbr br one regret didnt read novel first,0
movie little poorlymade fetish porn saying lot considering similar crap made era recommended friend unique film experience right suppose meant joke disgusting even shocking mediocre acting poor attempts shock art little bit camp value though dont believe makers film intended yes previous reviewer mentioned sex guy bear suit dont spend lot money try borrow must see contact id happy sell copy half pricebr br may see another particular directors films seems certain following anything like regret another 2 hours life gone forever,0
movie stupid made stupid people plot suppose works well enough horror movie actions characters take insanely stupid like incredibly nonsensical stupid nth degree basically whole movie consists 4 idiots captured repeatedly despite many many easy ways opportunities overcome captor make one lick sense entertaining whatsoever stabbing eye rational probably fun watching thisbr br spoilers ending hilarious good part movie nearly died laughing end whole stupid movie ends dumb girl getting shipped crate white slavery asia hilarious thought totally awesome ending really shtty movie,0
one day thought myselfwhat worst possible thing could happen today answered self simple oh already happened rented killjoykilljoy 2 dvd well say budget large enough rent police uniform movie cuts sex scenes death scenes one funny line remember acting far worse first one seems lighting set woods somewhere killer clown known killjoy makes leprechaun look like exorcistis less spectacular time portrayed angel vargas completely changed character crazy irritating clown different kind crazy irritating clown says child lot somewhere freddy krueger blade grass lies version killjoy somewhere pile dirt pile st lies killjoy 2 badness underrated movie redeeming qualities except song end credits leas provides enjoyment killjoy 2 even really movie much exercise tension killjoy 1 least good enough considered worst movie ever seen minor spoiler let describe one supernatural kill scenes girl locked wood shed sort maybe outhouse killjoy peers hole small chattering teeth like ones buy spencers gifts something maybe winds holds hands says terrible line cant written imdb gather scene shown movie teeth went outhouse killed girl interesting unshown way came back killjoy teeth would run run far killjoy could never ever get hands killjoy 2 hopefully last killjoy endure even fan movies others would say bad think film could unify human race create world peace promised film anything reminding us would destroyed give 210 simply creators succeeded making pictures move,0
